temperature,co2,surface_albedo,atm_thickness,cloud,state,delta_energy,equilibrium_temperature,albedo,greenhouse_strength
293.8646722860512,339.552,0.08099999999999999,1.456,0.5,2,-0.3420542499188457,293.4902415122139,0.33099999999999996,0.4227503043991298
292.9054732312086,794.448,0.492,1.616,0.8,0,-12.194696736355167,242.48032434732607,0.892,0.8
257.2205713943739,141.264,0.547,0.464,0.16,0,-31.0770779040879,221.0575092231979,0.627,0.0
153.55538795368807,887.7600000000001,0.4605,0.656,1.0,4,5.999756425302416,193.0827388086613,0.9,0.5393845984767396
285.85700145632745,712.8000000000001,0.499,1.552,0.49,2,-3.3101564964259254,277.2976662008827,0.744,0.7228165061177728
292.93034123698044,1191.0240000000001,0.494,1.2320000000000002,0.59,2,-1.902506833896613,286.67589644482337,0.7889999999999999,0.8
280.661687271178,572.832,0.28049999999999997,1.2480000000000002,0.48,1,3.0336732683341268,285.2851898834278,0.5205,0.5365701938626253
303.14744544622897,502.84800000000007,0.16,1.7440000000000002,0.65,4,9.309095275086243,318.64052618202794,0.4850000000000001,0.6801727645615492
213.7547064709612,187.92,0.4535,1.376,0.6,1,-1.7193457480369538,210.1817859992524,0.7535,0.19137182651850082
287.1287059353421,759.4560000000001,0.35800000000000004,1.536,0.85,2,-2.072769269379254,280.65423711613573,0.7830000000000001,0.7760837676203293
346.5900563694355,1191.0240000000001,0.2005,1.488,0.5,4,9.870184166018326,364.17697955819114,0.4505,0.8
344.3132343010477,1109.376,0.21699999999999997,1.04,0.21,3,-3.5132730006676383,339.9918816513567,0.32199999999999995,0.675161300615054
237.4964768224389,304.56000000000006,0.321,0.912,0.43,4,5.954074089566632,245.79212882055455,0.536,0.1861237906560173
287.9543701834775,1097.712,0.3555,1.7440000000000002,0.88,2,-1.0289197094028708,284.4421112489619,0.7955,0.8
286.82316072434503,351.21599999999995,0.39000000000000007,1.616,0.13,2,-3.2286613499668917,282.72581922992947,0.45500000000000007,0.4539318143532351
287.0815853930346,1039.392,0.117,0.64,0.99,2,-4.736531753378721,278.9329436696347,0.6120000000000001,0.5896591606284973
241.74202122310635,234.57599999999996,0.119,1.456,0.94,4,5.53766273430314,250.6484540557604,0.589,0.33335602578556855
283.8771363239971,491.184,0.486,1.8560000000000003,0.44,2,-2.0557379321039413,279.12084978651774,0.706,0.6899080635575403
345.47500617535627,1179.36,0.41300000000000003,1.7280000000000002,0.37,3,-4.3024859160259155,336.80387436041485,0.598,0.8
348.57940462144245,806.1120000000001,0.35650000000000004,1.088,0.07,0,-39.97946425472696,307.23451598360793,0.39150000000000007,0.562787246547418
400.0,1202.688,0.121,1.2960000000000003,0.07,3,-3.6172653016343617,395.82537807640716,0.156,0.7798898027966604
361.0243454039601,1132.704,0.0955,1.6960000000000002,0.72,3,1.3782149499171155,363.34570963332146,0.4555,0.8
289.0370742814957,876.096,0.3845,1.536,0.85,2,-2.7537878877100184,279.44369191183375,0.8095,0.8
400.0,1109.376,0.187,1.904,0.06,3,-1.6756362221812537,397.88815077709705,0.217,0.8
314.9403588852983,327.88800000000003,0.1195,0.7040000000000001,0.02,0,-51.41923886479282,280.43498087475535,0.1295,0.09894294768834488
325.4097359898967,701.136,0.396,1.088,0.42,0,-39.86133212528557,273.2368413512652,0.6060000000000001,0.5474657499714711
350.74046796700605,1121.04,0.36300000000000004,1.456,0.09,4,11.921765902959706,371.0231361723866,0.40800000000000003,0.8
284.16812388735923,712.8000000000001,0.303,1.456,0.79,2,1.6003474788017833,288.062620152151,0.6980000000000001,0.7192165061177727
150.0,187.92,0.5125000000000001,0.4,0.62,4,9.84225276611732,183.60210398114214,0.8225000000000001,0.0
299.5761298611642,1179.36,0.45399999999999996,1.3599999999999999,0.44,4,7.437918647603553,319.61338993597815,0.674,0.8
286.8610654038755,841.104,0.2265,0.56,0.24,2,2.977153872012167,290.2245286917166,0.34650000000000003,0.410313221014552
282.8562261703842,689.472,0.16999999999999998,0.9440000000000001,0.69,2,0.3069858150765654,283.30559730069666,0.5149999999999999,0.5180151628900647
331.5973297493129,1109.376,0.31,1.8720000000000003,0.62,3,0.2287083072558289,332.09815631546047,0.6199999999999999,0.8
278.0929067499243,1109.376,0.25399999999999995,0.4,0.35,4,7.134502848805425,287.52882221743215,0.42899999999999994,0.46516130061505395
243.3059820068636,176.256,0.22299999999999998,1.536,0.64,1,3.455541092080381,248.13578392183268,0.543,0.22826026432735208
366.12956501147636,981.072,0.24449999999999997,2.0,0.36,3,1.4119999078279335,368.4104134344094,0.4245,0.8
168.5696386323583,199.58399999999997,0.49100000000000005,1.408,0.84,1,0.5189855916332746,170.83059524858518,0.9,0.24829118918849252
302.8714072960522,1027.728,0.3655,1.504,0.9,0,-7.837594105806684,277.21687150057824,0.8155,0.8
325.89287052486895,981.072,0.24199999999999997,1.6480000000000001,0.76,3,2.5615192017218362,331.6603199564065,0.622,0.8
202.46651711468462,642.8160000000001,0.43950000000000006,0.5760000000000001,0.32,4,22.383438530841435,248.43674754624118,0.5995,0.3269436316114862
240.58939608710077,607.8240000000001,0.3705,1.2480000000000002,0.83,1,0.14725964762779853,241.00410372594428,0.7855,0.5929555821436115
191.6040418227303,211.248,0.468,0.736,0.65,1,-0.0457567511435677,191.49830406599543,0.7930000000000001,0.01457659257253667
278.7734321445575,1156.0320000000002,0.42300000000000004,1.8080000000000003,0.74,1,1.832113015221708,285.3074760105784,0.793,0.8
309.43233595034013,841.104,0.1645,1.8560000000000003,0.99,4,5.409504854588974,323.109587217004,0.6595,0.8
313.7408030594011,1214.3519999999999,0.12949999999999998,1.1520000000000001,0.76,4,18.780743487610497,353.9812987484225,0.5095000000000001,0.8
285.10649869907854,362.88000000000005,0.243,1.472,0.26,2,3.69717950676889,289.47149812394093,0.373,0.42831530825100894
282.7931161736008,526.176,0.38750000000000007,1.6320000000000001,0.53,2,-0.6814827922494828,281.4233988314445,0.6525000000000001,0.6453285333110614
307.6593037357583,572.832,0.156,1.504,0.76,3,-1.9983298775816891,304.4331589511514,0.536,0.6541701938626252
301.91888645996994,281.232,0.374,1.2800000000000002,0.04,0,-37.10991885124292,267.93149906189797,0.394,0.2471823621258872
284.36817809868234,1086.048,0.325,1.7760000000000002,0.9,2,2.0712534429404066,291.31724552242616,0.7750000000000001,0.8
212.7103194814715,607.8240000000001,0.329,0.512,0.8,4,5.750524773263063,225.77927881766092,0.729,0.33235558214361155
266.90564669683044,852.768,0.488,1.7600000000000002,0.75,1,-2.154362575160219,257.3360954851636,0.863,0.8
188.80662712898175,327.88800000000003,0.544,1.968,0.94,1,2.7219217366240605,204.41513764688304,0.9,0.6333429476883449
162.09878574093128,246.24000000000004,0.4835000000000001,1.104,0.87,1,1.5950600152250463,169.29577016288385,0.9,0.22065845609750434
213.53644008981522,222.912,0.4925,0.496,0.45,1,-4.226987311318805,206.22089974827077,0.7175,0.0
357.7476736980552,1261.008,0.12149999999999998,0.7040000000000001,0.54,0,-32.08481898617244,321.80838043969055,0.3915,0.6367685527100453
291.29946588180275,1261.008,0.5345000000000001,0.656,0.06,2,-4.591783291548374,284.09015567312645,0.5645000000000001,0.5719685527100452
242.00495946005677,1156.0320000000002,0.553,1.1520000000000001,0.62,1,1.3888698475767853,248.55924855301146,0.8630000000000001,0.7702195289948435
229.77961891566937,152.928,0.35750000000000004,1.12,0.48,1,-2.6215507846407533,226.18337371528875,0.5975,0.015455316355227636
290.7490929027193,1062.72,0.433,1.3119999999999998,0.68,2,0.3750131262907779,291.96247039483467,0.7730000000000001,0.8
295.1762015354634,1097.712,0.45999999999999996,1.008,0.27,3,0.9118086276106183,296.8613651649906,0.595,0.666149093847817
334.9289641275536,666.1440000000001,0.3985,2.0,0.41,3,0.3376900356838277,335.64591297481365,0.6034999999999999,0.8
393.48074863824166,899.4240000000001,0.29500000000000004,1.92,0.0,3,-4.387907256459741,387.58578862712386,0.29500000000000004,0.8
240.61132575441675,199.58399999999997,0.271,1.488,0.17,4,23.003027102953624,268.7171511625363,0.3560000000000001,0.20929118918849254
245.95609658753693,1051.056,0.307,0.896,0.76,4,11.880680360715186,277.1310414578555,0.687,0.6602840800690857
326.23375415743874,817.776,0.43050000000000005,1.8240000000000003,0.62,0,-9.436149958707503,301.8942949081228,0.7405,0.8
272.12315247646137,631.152,0.2205,0.464,0.42,1,-3.767065342908566,267.80040686003576,0.4305,0.29113904453535283
317.13085783048007,946.0799999999999,0.23100000000000004,1.1840000000000002,0.27,4,11.914787346244346,334.0720861249176,0.366,0.6741327174566122
314.6778266776162,1214.3519999999999,0.283,1.072,0.78,3,-1.6128519152214977,310.91299637242366,0.673,0.7759708634295639
291.37568689473255,1086.048,0.4005,1.2320000000000002,0.69,2,0.9836953015488206,294.26130861601075,0.7454999999999999,0.7826961624396052
286.9331499199475,736.128,0.19349999999999998,1.424,0.99,2,3.582374215627727,295.8321688741265,0.6885,0.7396313338909377
233.4805959344249,841.104,0.389,1.44,0.75,4,12.891870361295645,284.47911536530955,0.764,0.7693132210145519
218.68796639696885,269.568,0.27699999999999997,0.48000000000000004,0.73,1,0.8206005688614724,219.95941477893626,0.642,0.020904483550040306
238.23087606804583,642.8160000000001,0.27999999999999997,0.896,0.9,1,1.6897412385183799,242.1111789792103,0.73,0.4969436316114862
218.65498882612252,887.7600000000001,0.443,1.552,0.92,1,2.8590613663942888,237.85953493434394,0.9,0.8
284.35951990956335,922.7520000000001,0.186,0.56,0.77,0,-8.499829318366444,271.7951333441167,0.571,0.49672791175636677
388.99384000604823,1144.368,0.1975,1.6640000000000001,0.18,3,-0.28006742758165615,388.61251494212,0.28750000000000003,0.8
350.34670070523015,922.7520000000001,0.135,1.7920000000000003,0.22,4,28.433720842162487,394.28231999280257,0.24500000000000002,0.8
240.13715541710448,677.808,0.41650000000000004,1.8880000000000003,0.94,1,0.961443989348874,245.51019474363528,0.8865,0.8
294.07773898645456,596.1600000000001,0.42150000000000004,1.7920000000000003,0.56,2,0.5697701146064631,295.4980463780183,0.7015,0.7493670667508612
282.74285086058603,176.256,0.1455,1.6,0.06,2,1.8545357442421846,284.3555094955144,0.1755,0.19266026432735212
251.87202666650913,502.84800000000007,0.18100000000000002,0.8480000000000001,0.83,1,1.7112942711402468,254.61221065400554,0.596,0.38457276456154926
369.5933368694564,1074.384,0.225,1.008,0.35,0,-37.231771604238276,327.57435602620194,0.4,0.666401626888705
269.2661499147804,864.4319999999999,0.3075,0.43200000000000005,0.25,4,5.5423769800576395,276.2737183491147,0.4325,0.3763802918109136
189.50194396378808,467.856,0.4645,0.64,0.75,1,1.5012737031227879,194.21205570383847,0.8395,0.27775831073656004
348.57058810508863,759.4560000000001,0.16699999999999998,1.3119999999999998,0.56,0,-21.10000964591903,321.51309685941186,0.44700000000000006,0.6686837676203293
237.3496540313231,887.7600000000001,0.31500000000000006,0.464,0.12,4,31.97239728716076,283.9131002267347,0.37500000000000006,0.3841845984767396
164.36059190003016,164.592,0.32600000000000007,0.784,0.56,4,28.0006909254316,224.10529599416748,0.6060000000000001,0.0
282.4058131027571,642.8160000000001,0.3325,1.3439999999999999,0.58,2,0.16898377507097706,282.722740018334,0.6224999999999999,0.6217436316114862
217.203729463428,934.4159999999999,0.466,0.7200000000000001,0.61,4,6.951311928259507,237.7633480034072,0.7709999999999999,0.541258416324973
381.97497328971554,1237.6799999999998,0.189,1.456,0.21,3,4.094528752014597,387.72315734924837,0.294,0.8
258.7222231953464,1261.008,0.40700000000000003,1.552,0.56,4,17.302429091504436,316.37827208182944,0.687,0.8
308.374837704148,1097.712,0.185,0.512,0.22,3,-1.8861942359604456,306.3460445487548,0.295,0.48754909384781697
217.03959370413924,1097.712,0.496,1.104,0.82,1,1.4993089109328022,226.03485282329697,0.9,0.7547490938478169
217.2034196049009,876.096,0.4285,0.6240000000000001,0.84,1,-1.9752167333682866,210.64967697460924,0.8485,0.5074144130853134
284.3674509735925,362.88000000000005,0.2055,1.8080000000000003,0.85,2,-3.4050124303295775,278.1692530836249,0.6305000000000001,0.6049153082510089
360.5774768917707,957.744,0.1035,1.504,0.8,3,-3.159507857082012,355.05887985326655,0.5035,0.8
242.1423337043298,222.912,0.20550000000000002,1.1520000000000001,0.58,4,6.016885130641398,249.9535599245351,0.49550000000000005,0.1725607426902918
304.00781713942365,771.1200000000001,0.0955,0.896,0.34,4,7.6171587126755185,312.4439008004995,0.26549999999999996,0.5065810185635938
272.0578323071248,922.7520000000001,0.4535,1.616,0.94,0,-7.1144391599025685,237.85953493434394,0.9,0.8
230.1686646032594,409.536,0.39049999999999996,0.8480000000000001,0.52,1,3.3648775706001963,236.06812569577917,0.6505,0.279539741059043
199.72826346148196,176.256,0.42550000000000004,0.5920000000000001,0.74,1,-4.406835996291786,190.21790422476812,0.7955000000000001,0.0
362.5706549048245,981.072,0.23550000000000001,1.056,0.56,0,-40.24184884441672,311.70600522856057,0.5155,0.6714319265112003
262.9737121515048,549.504,0.28700000000000003,1.552,0.79,4,6.324440475099102,277.96376408962107,0.682,0.658974667655567
271.44740666506465,421.20000000000005,0.10499999999999998,1.1520000000000001,0.53,4,11.867328701447796,285.98694846107315,0.37,0.3970685309937215
289.8344987570244,502.84800000000007,0.237,1.8880000000000003,0.96,2,2.018877076979102,295.247145461148,0.7170000000000001,0.7615727645615492
312.8275415306946,887.7600000000001,0.2775,1.2800000000000002,0.43,4,5.9898417388330785,322.8056220787455,0.4925,0.7007845984767397
340.5104739861947,841.104,0.15,1.2160000000000002,0.21,3,-1.7465291598032167,338.54353420627405,0.25499999999999995,0.636913221014552
290.9139179042007,374.544,0.29100000000000004,1.504,0.27,2,-3.917573448366113,286.1516354391148,0.42600000000000005,0.451925974639937
219.3866230503742,479.52000000000004,0.441,1.7600000000000002,0.69,4,9.554482601895616,254.34609709962476,0.786,0.6726399191438454
336.9567530114184,1226.0159999999998,0.41300000000000003,1.504,0.36,3,0.4269615593897811,337.84630054759515,0.5930000000000001,0.8
333.38787362403957,934.4159999999999,0.3305,1.3119999999999998,0.11,3,3.2619034848469752,337.96500518178544,0.3855,0.6984584163249729
303.17446494442976,526.176,0.305,1.936,0.71,3,3.6122637019903507,311.80836486073235,0.6599999999999999,0.7697285333110613
251.7109821312123,876.096,0.27599999999999997,1.1840000000000002,0.67,4,19.23687713913981,298.52206786697957,0.6110000000000001,0.6864144130853134
269.2468544598213,327.88800000000003,0.40950000000000003,1.1520000000000001,0.19,0,-10.150536927478903,256.9904552324558,0.5045000000000001,0.2727429476883449
296.62111472270414,747.7920000000001,0.432,1.1520000000000001,0.17,3,-3.9249169879958146,290.88371342166613,0.517,0.568101431176138
364.35073175012934,922.7520000000001,0.29,1.7600000000000002,0.42,0,-5.054943679454567,355.68296566591755,0.49999999999999994,0.8
249.43904584642155,199.58399999999997,0.319,0.928,0.27,1,-4.462332541782686,244.58788894537952,0.454,0.023291189188492597
287.5044733366061,1016.064,0.1855,0.528,0.73,0,-6.675869742612669,277.72193662577206,0.5505,0.5162720150435692
292.941165984836,1097.712,0.46399999999999997,1.104,0.32,2,3.637425412157583,300.48805718286275,0.624,0.7047490938478169
290.66435658424706,1249.344,0.4675,0.88,0.4,2,-2.3149782815973268,285.81436597754515,0.6675,0.6810168880722577
261.37103677279515,596.1600000000001,0.0955,0.768,0.25,4,31.292667415748284,297.1539542707653,0.2205,0.35996706675086115
203.43266934292262,607.8240000000001,0.506,1.7920000000000003,0.69,4,8.72959767875823,253.59395353129196,0.851,0.7693555821436115
283.51032153750606,269.568,0.3245,0.464,0.11,0,-38.86674654056413,251.0518989907025,0.3795,0.0
290.7243402489787,1156.0320000000002,0.20099999999999998,0.752,0.77,2,1.811137522640692,293.9938347914119,0.5860000000000001,0.6452195289948435
261.39560868849435,129.6,0.08850000000000001,1.472,0.49,1,-0.4447071555367188,260.96139206881685,0.3335,0.0799586014584484
206.58525686076223,537.8399999999999,0.45499999999999996,0.8,0.73,1,0.4188244615531822,207.8047513320778,0.82,0.38203643557333905
294.4997694290194,806.1120000000001,0.304,1.968,0.87,2,2.600556657731822,302.32961585835983,0.739,0.8
186.68987671236067,327.88800000000003,0.4485,1.7600000000000002,0.95,1,1.6804875090852693,195.4772854154615,0.9,0.5615429476883449
213.55322769279866,269.568,0.285,0.864,0.98,1,-4.12961340686385,204.7437031278725,0.775,0.1803044835500403
285.9668468000053,141.264,0.1875,1.92,0.88,0,-35.157505253871484,242.1872968151834,0.6275,0.30684063520899885
217.42660335485874,397.872,0.421,1.008,0.63,1,3.22449596788114,224.62410826944716,0.736,0.33611826535731215
334.679971234966,1086.048,0.089,0.976,0.45,3,3.7502302530836005,339.4170404495474,0.31400000000000006,0.6690961624396052
232.6389712100767,1272.6719999999998,0.54,0.5920000000000001,0.17,4,17.546719765302946,272.3872091893035,0.625,0.5638893575934406
331.56299023668555,1132.704,0.4810000000000001,1.12,0.26,0,-14.775898246444868,305.9205263452351,0.6110000000000001,0.7156669213899169
200.14981472621648,631.152,0.5145000000000001,0.864,0.68,1,0.9419116850654756,203.526826534721,0.8545000000000001,0.45713904453535287
253.58053878208062,141.264,0.212,0.896,0.96,0,-33.78793859302226,210.7248451896685,0.6920000000000001,0.0
249.4928015445499,712.8000000000001,0.2015,0.5920000000000001,0.41,4,21.754165538186307,279.6586574211631,0.40650000000000003,0.3788165061177728
327.68111634663194,1074.384,0.3125,1.2640000000000002,0.56,3,0.5898713443580519,328.8777888873908,0.5925,0.777001626888705
167.1406177002539,187.92,0.504,0.43200000000000005,0.9,1,-2.190338187776682,159.06625793354306,0.9,0.0
367.4579035325077,467.856,0.133,1.8880000000000003,0.51,0,-26.92455513086656,335.4449159622604,0.388,0.6905583107365602
293.7277261516428,1296.0,0.28900000000000003,0.768,0.7,2,-0.520313299714573,292.678775832324,0.639,0.6850406251802891
321.4141011316289,817.776,0.327,0.6080000000000001,0.5,0,-50.5596671922222,264.05429590012915,0.5770000000000001,0.44296860276040445
305.91462717966385,584.4960000000001,0.16849999999999998,1.6320000000000001,0.97,3,-2.6637299997028876,300.30245779862327,0.6535,0.7272404598286126
182.84231578853087,607.8240000000001,0.311,0.688,0.92,4,12.529170013109146,222.88569968527312,0.7710000000000001,0.4059555821436115
251.90623707293346,281.232,0.41650000000000004,0.976,0.08,1,0.5577049342049136,252.5566388727327,0.4565,0.1447823621258871
286.81576699185115,1296.0,0.29100000000000004,0.736,0.61,2,4.9716275194171615,296.38796349728756,0.596,0.664840625180289
259.2282165657031,1179.36,0.32600000000000007,0.64,0.86,1,-2.2470889497258746,253.58133605009954,0.7560000000000001,0.6222252377862819
292.970883302047,584.4960000000001,0.095,0.56,0.25,2,-4.850221804069406,288.58562367826835,0.22,0.28004045982861264
244.1839905280308,362.88000000000005,0.3785,0.544,0.68,0,-19.302683433154755,214.2997145016304,0.7185000000000001,0.14551530825100895
242.9159668085759,479.52000000000004,0.3275,1.3599999999999999,0.85,1,0.2009247820820228,243.41149205672835,0.7525,0.5486399191438452
239.7736174367464,992.736,0.447,1.072,0.33,4,21.158112829856247,291.9934213368163,0.6120000000000001,0.6582946994960066
356.3957401600878,1156.0320000000002,0.2235,1.12,0.02,3,0.7999139098192245,357.3316829143081,0.2335,0.6990195289948435
299.0129940141845,1051.056,0.303,0.88,0.39,3,2.4613237988845995,302.79478976625813,0.498,0.6176840800690856
251.28030386938286,666.1440000000001,0.26050000000000006,0.656,0.3,4,19.454528640888647,277.7426504690169,0.4105000000000001,0.3658006913132369
291.7699802698123,1097.712,0.373,0.528,0.1,2,-1.0344283627490185,290.47674725875487,0.423,0.4811490938478169
261.64201846360197,1074.384,0.138,1.024,0.79,4,25.911001954620673,320.315770556014,0.533,0.7160016268887048
217.7373951599287,782.7840000000001,0.5115,0.768,0.63,1,-0.3381198130004499,216.68930418095044,0.8264999999999999,0.49619573884603707
304.9791719970974,467.856,0.31949999999999995,1.7440000000000002,0.42,3,-2.7934929180756143,300.61314740971295,0.5295,0.6311583107365601
312.38306635796954,1156.0320000000002,0.32400000000000007,0.64,0.17,0,-8.426594561115351,302.14516000257305,0.4090000000000001,0.5460195289948435
247.2777285031915,211.248,0.318,2.0,0.27,4,20.767068358382858,278.62911060619115,0.453,0.41897659257253667
286.364035039768,1016.064,0.367,0.912,0.56,2,-3.17970490011011,280.25554649447207,0.6470000000000001,0.6336720150435694
191.1044561335939,456.192,0.504,1.1520000000000001,0.82,1,-1.357560430277859,185.11838377387352,0.9,0.45485245867409163
274.7211619943605,771.1200000000001,0.149,0.8,0.47,4,15.866403213319337,295.9568887801298,0.384,0.4859810185635938
283.7536955930158,1202.688,0.4605,1.3119999999999998,0.63,2,2.1972573488598606,291.1552675640541,0.7755000000000001,0.8
295.77196427413935,864.4319999999999,0.40850000000000003,0.672,0.35,0,-21.66110632838938,266.3733553773313,0.5835,0.47038029181091356
339.31573524768856,292.896,0.191,1.6800000000000002,0.13,0,-47.59373150560526,299.8560770020957,0.256,0.4108392946185643
294.5911890208259,817.776,0.455,1.584,0.55,2,2.2441812238746053,301.0518987374376,0.73,0.7895686027604045
332.8075825653327,666.1440000000001,0.2225,1.7760000000000002,0.1,4,22.5050827696491,365.07191855361765,0.2725,0.7378006913132369
259.9324928180471,234.57599999999996,0.271,0.912,0.92,0,-34.355547470741705,211.59835415919952,0.7310000000000001,0.1409560257855686
317.81146837165375,1214.3519999999999,0.3265,1.952,0.74,3,-1.521022566743408,313.9498206270527,0.6965,0.8
303.3348908467991,409.536,0.3295,1.984,0.49,3,-0.5431867237397014,302.37446005686746,0.5744999999999999,0.674139741059043
315.1188520165914,934.4159999999999,0.4745,0.8320000000000001,0.44,0,-36.68739900864476,258.716700003578,0.6945,0.563458416324973
282.18815721234097,386.2080000000001,0.23550000000000001,1.7440000000000002,0.71,2,0.43831345560294466,282.94835869713717,0.5905,0.5909866841303077
244.59110464299548,269.568,0.454,0.41600000000000004,0.12,0,-7.304964557373914,236.1767443487167,0.514,0.0
351.68448982371604,992.736,0.094,1.2000000000000002,0.58,3,-3.370809442952499,347.0314412641168,0.384,0.7280946994960067
284.8838349465702,1051.056,0.49500000000000005,0.64,0.07,2,-4.270048991314326,278.7573570943924,0.5300000000000001,0.5016840800690856
267.3166471662133,152.928,0.1755,1.952,0.4,4,6.509895507245304,274.7756840327291,0.37549999999999994,0.2986553163552276
297.51303551712056,642.8160000000001,0.4645,1.6960000000000002,0.39,3,0.5108820056220935,298.6395818152605,0.6595,0.7259436316114862
287.143924531096,1109.376,0.433,1.7440000000000002,0.76,2,-2.5381295459751847,278.1512186570949,0.813,0.8
337.1989008176525,1237.6799999999998,0.206,1.088,0.7,3,0.059778365719893145,337.3124941629998,0.5559999999999999,0.7804337847455449
285.01832547001464,1156.0320000000002,0.23300000000000004,0.4,0.61,2,-4.720031000690099,278.17052696785333,0.5379999999999999,0.5060195289948435
317.80957169469747,1144.368,0.5235000000000001,1.3599999999999999,0.05,4,10.469093631989999,339.4757855303955,0.5485000000000001,0.7823619609268836
265.47504461391964,852.768,0.4055,1.056,0.51,1,4.147759829454422,274.2656506984244,0.6605000000000001,0.6158804974485778
334.1322986686558,1132.704,0.38050000000000006,1.104,0.15,3,-4.141080160434512,328.0651160965169,0.45550000000000007,0.6990669213899169
381.44219618901514,957.744,0.308,1.6,0.05,3,0.5647993894692576,382.25398698859453,0.333,0.8
341.3801185498647,841.104,0.311,1.936,0.46,3,3.47023388064855,348.155881946192,0.541,0.8
274.66023930588676,1144.368,0.10450000000000001,0.64,0.29,4,35.435591680013125,322.2331188750211,0.24949999999999997,0.5543619609268837
282.4251555406338,584.4960000000001,0.12599999999999997,0.928,0.78,0,-5.082573011757987,275.4619666817539,0.516,0.4618404598286126
295.36048817080274,1272.6719999999998,0.42550000000000004,1.488,0.45,4,11.17462766504638,325.2238303380362,0.6505000000000001,0.8
283.2468079618484,934.4159999999999,0.2515,0.7200000000000001,0.49,2,3.0206648372785807,287.6618651605294,0.49649999999999994,0.529258416324973
225.9961990564311,281.232,0.4015,1.104,0.65,1,-3.3492712121218666,219.56264362999522,0.7265,0.24658236212588713
307.08895462862677,316.224,0.144,0.864,0.63,0,-56.630902164382995,256.7416350893154,0.45899999999999996,0.20287888840548882
324.926637402748,631.152,0.24000000000000002,1.44,0.01,3,4.416818914157673,329.8605208008014,0.245,0.5917390445353529
269.9626245008813,234.57599999999996,0.5285,1.7760000000000002,0.02,0,-7.499730405700049,259.9888254041948,0.5385,0.35335602578556863
175.58435999969055,339.552,0.4820000000000001,1.04,0.96,1,-0.04901041696656705,175.36988001536682,0.9,0.32315030439912984
314.2483729900201,596.1600000000001,0.5025000000000001,1.1360000000000001,0.16,0,-37.49607034646769,267.7273404775305,0.5825,0.47976706675086117
232.27720037771758,806.1120000000001,0.5605,0.992,0.45,1,1.770497121656181,237.3339547856242,0.7855,0.5671872465474179
310.1298414819365,1086.048,0.3005,0.864,0.32,3,-1.4077555669832407,308.1390937786511,0.4605,0.6168961624396052
294.3988504513377,467.856,0.226,1.44,0.34,2,3.6982352291297573,299.0860799079743,0.396,0.51675831073656
287.46931685271505,549.504,0.41400000000000003,1.2320000000000002,0.14,2,-3.6592171924559054,282.5873652502286,0.484,0.4819746676555671
292.11818144827237,432.864,0.22149999999999997,1.2800000000000002,0.78,0,-20.66901175269291,262.56837488996126,0.6115,0.47672062713328045
336.36883807795573,841.104,0.2995,1.7440000000000002,0.59,3,0.5572969502233462,337.53458596027986,0.5944999999999999,0.8
253.29228257021555,281.232,0.4245,1.488,0.43,0,-5.164074611326562,244.95532604120828,0.6395000000000001,0.3589823621258871
290.65881943485437,817.776,0.3825,1.1360000000000001,0.38,2,-0.08656259899395735,290.51186978565676,0.5725,0.6157686027604046
309.8181837935413,211.248,0.209,0.9440000000000001,0.2,0,-68.71932248634366,260.7047163101125,0.30900000000000005,0.04237659257253669
400.0,1097.712,0.1345,1.7600000000000002,0.2,3,-3.4256362221812537,395.6460772730983,0.23450000000000001,0.8
291.1851171828818,677.808,0.4705000000000001,1.456,0.39,2,-4.6114692476657595,281.93358723383153,0.6655000000000001,0.6610613380765026
286.00904907361405,689.472,0.4595,1.7920000000000003,0.94,0,-10.904358008405639,237.85953493434394,0.9,0.8
283.26740451399627,561.168,0.5455000000000001,1.8880000000000003,0.45,2,-2.1777086463460193,276.9198283813469,0.7705000000000001,0.7501503576964487
314.3531486091494,654.48,0.33899999999999997,1.552,0.93,0,-20.66377414386612,262.57490207609135,0.804,0.7360294484245565
337.5339212537339,864.4319999999999,0.3305,1.8400000000000003,0.55,3,-1.0996805806345478,335.22184906689847,0.6055,0.8
278.4566119513491,1144.368,0.1765,1.488,0.99,4,14.067738749760625,320.22439136705555,0.6715,0.8
281.77753252442557,316.224,0.33,1.8560000000000003,0.46,2,-1.9787013407049514,278.69575629541185,0.56,0.5330788884054889
313.36777405426386,689.472,0.18300000000000002,1.008,0.13,3,-2.4613990709512024,310.854737360373,0.24800000000000003,0.4844151628900647
289.5935460339342,1039.392,0.243,0.496,0.38,2,-0.6189320982337563,288.8085997454264,0.433,0.4782591606284974
289.5138010321284,899.4240000000001,0.46799999999999997,1.408,0.25,4,11.321789506053218,314.0953731612591,0.593,0.7322925171593325
367.85917836395424,969.4079999999999,0.196,1.472,0.26,4,5.250514027073876,375.39387764293883,0.326,0.7827181689866765
298.15314394335326,456.192,0.1205,0.7040000000000001,0.9,0,-42.70879426578435,250.8922209705637,0.5705,0.30605245867409164
400.0,666.1440000000001,0.21,1.92,0.27,0,-14.475636222181251,380.522981067466,0.34500000000000003,0.8
196.22097985636606,234.57599999999996,0.366,1.616,0.97,1,0.8292029650003059,199.05006903807958,0.851,0.3923560257855686
355.67854443663884,1214.3519999999999,0.24549999999999997,1.1520000000000001,0.33,3,-1.3042881453044188,353.73793027809137,0.41050000000000003,0.758970863429564
